"x"
"265"	"scc"
"266"	"scc"
"267"	"scc"
"268"	"scc"
"269"	"scc"
"270"	"scc"
"271"	"scc"
"272"	"scc"
"273"	"scc"
"274"	"scc"
"275"	"scc"
"276"	"scc"
"277"	"scc"
"278"	"scc"
"279"	"scc"
"280"	"scc"
"281"	"scc"
"282"	"scc"
"283"	"scc"
"284"	"scc"
"285"	"scc"
"286"	"scc"
"287"	"scc"
"288"	"scc"
"289"	"scc"
"290"	"scc"
"291"	"scc"
"292"	"scc"
"293"	"scc"
"294"	"adeno"
"295"	"adeno"
"296"	"adeno"
"297"	"adeno"
"298"	"adeno"
"299"	"adeno"
"300"	"adeno"
"301"	"adeno"
"302"	"adeno"
"303"	"adeno"
"304"	"adeno"
"305"	"adeno"
"306"	"adeno"
"307"	"adeno"
"308"	"adeno"
"309"	"adeno"
"310"	"adeno"
"311"	"adeno"
"312"	"adeno"
"313"	"adeno"
"314"	"adeno"
"315"	"adeno"
"316"	"adeno"
"317"	"adeno"
"318"	"adeno"
"319"	"adeno"
"320"	"adeno"
"321"	"adeno"
"322"	"adeno"
"323"	"adeno"
"324"	"adeno"
"325"	"adeno"
"326"	"adeno"
"327"	"adeno"
"328"	"adeno"
"329"	"adeno"
"330"	"adeno"
"331"	"adeno"
"332"	"adeno"
"333"	"adeno"
"334"	"adeno"
"335"	"adeno"
"336"	"adeno"
"337"	"adeno"
"338"	"adeno"
"339"	"adeno"
"340"	"STN"
"341"	"adeno"
"342"	"STN"
"343"	"adeno"
"344"	"adeno"
"345"	"STN"
"346"	"STN"
"347"	"adeno"
"348"	"STN"
"349"	"STN"
"350"	"adeno"
"351"	"adeno"
"352"	"STN"
"353"	"STN"
"354"	"adeno"
"355"	"STN"
"356"	"adeno"
"357"	"STN"
"358"	"adeno"
"359"	"adeno"
"360"	"STN"
"361"	"STN"
"362"	"adeno"
"363"	"STN"
"364"	"STN"
"365"	"adeno"
"366"	"adeno"
"367"	"STN"
"368"	"STN"
"369"	"adeno"
"370"	"STN"
"371"	"STN"
"372"	"STN"
"373"	"adeno"
"374"	"STN"
"375"	"adeno"
"376"	"adeno"
"377"	"STN"
"378"	"adeno"
"379"	"STN"
"380"	"STN"
"381"	"adeno"
"382"	"STN"
"383"	"adeno"
"384"	"adeno"
"385"	"STN"
"386"	"adeno"
"387"	"STN"
"388"	"STN"
"389"	"adeno"
"390"	"STN"
"391"	"adeno"
"392"	"adeno"
"393"	"STN"
"394"	"STN"
"395"	"adeno"
"396"	"STN"
"397"	"scc"
"398"	"scc"
"399"	"STN"
"400"	"scc"
"401"	"STN"
"402"	"scc"
"403"	"STN"
"404"	"STN"
"405"	"scc"
"406"	"STN"
"407"	"scc"
"408"	"scc"
"409"	"STN"
"410"	"STN"
"411"	"scc"
"412"	"STN"
"413"	"scc"
"414"	"STN"
"415"	"scc"
"416"	"STN"
"417"	"scc"
"418"	"STN"
"419"	"scc"
"420"	"scc"
"421"	"STN"
"422"	"scc"
"423"	"scc"
"424"	"scc"
"425"	"scc"
"426"	"scc"
"427"	"scc"
"428"	"scc"
"429"	"scc"
"430"	"scc"
"431"	"scc"
"432"	"scc"
"433"	"scc"
"434"	"scc"
"435"	"scc"
"436"	"scc"
"437"	"scc"
"438"	"scc"
"439"	"scc"
"440"	"scc"
"441"	"scc"
"442"	"scc"
"443"	"scc"
"444"	"scc"
"445"	"scc"
"446"	"scc"
"447"	"scc"
"448"	"scc"
"449"	"scc"
"450"	"scc"
"451"	"scc"
"452"	"scc"
"453"	"scc"
"454"	"scc"
"455"	"scc"
"456"	"scc"
"457"	"scc"
"458"	"scc"
"459"	"scc"
"460"	"scc"
"461"	"scc"
"462"	"scc"
"463"	"scc"
"464"	"scc"
"465"	"scc"
"466"	"scc"
"467"	"scc"
"468"	"scc"
"469"	"scc"
"470"	"scc"
"471"	"scc"
"472"	"scc"
"473"	"adeno"
"474"	"adeno"
"475"	"adeno"
"476"	"adeno"
"477"	"adeno"
"478"	"adeno"
"479"	"adeno"
"480"	"adeno"
"481"	"adeno"
"482"	"adeno"
"483"	"adeno"
"484"	"adeno"
"485"	"adeno"
"486"	"adeno"
"487"	"adeno"
"488"	"adeno"
"489"	"adeno"
"490"	"adeno"
"491"	"adeno"
"492"	"adeno"
"493"	"adeno"
"494"	"adeno"
"495"	"adeno"
"496"	"adeno"
"497"	"adeno"
"498"	"adeno"
"499"	"adeno"
"500"	"adeno"
"501"	"adeno"
"502"	"adeno"
"503"	"adeno"
"504"	"adeno"
"505"	"adeno"
"506"	"adeno"
"507"	"adeno"
"508"	"adeno"
"509"	"adeno"
"510"	"adeno"
"511"	"adeno"
"512"	"adeno"
"513"	"adeno"
"514"	"adeno"
"515"	"adeno"
"516"	"adeno"
"517"	"adeno"
"518"	"adeno"
"519"	"adeno"
"520"	"adeno"
"521"	"adeno"
"522"	"adeno"
"523"	"adeno"
"524"	"adeno"
"525"	"adeno"
"526"	"adeno"
"527"	"adeno"
"528"	"STN"
"529"	"STN"
"530"	"adeno"
"531"	"STN"
"532"	"adeno"
"533"	"STN"
"534"	"adeno"
"535"	"STN"
"536"	"adeno"
"537"	"STN"
"538"	"adeno"
"539"	"STN"
"540"	"STN"
"541"	"adeno"
"542"	"STN"
"543"	"adeno"
"544"	"adeno"
"545"	"STN"
"546"	"STN"
"547"	"adeno"
"548"	"adeno"
"549"	"STN"
"550"	"adeno"
"551"	"STN"
"552"	"adeno"
"553"	"STN"
"554"	"adeno"
"555"	"STN"
"556"	"STN"
"557"	"adeno"
"558"	"STN"
"559"	"STN"
"560"	"STN"
"561"	"STN"
"562"	"adeno"
"563"	"STN"
"564"	"adeno"
"565"	"adeno"
"566"	"scc"
"567"	"STN"
"568"	"STN"
"569"	"adeno"
"570"	"scc"
"571"	"STN"
"572"	"scc"
"573"	"STN"
"574"	"scc"
"575"	"STN"
"576"	"scc"
"577"	"STN"
"578"	"scc"
"579"	"STN"
"580"	"STN"
"581"	"scc"
"582"	"scc"
"583"	"STN"
"584"	"STN"
"585"	"scc"
"586"	"STN"
"587"	"scc"
"588"	"scc"
"589"	"STN"
"590"	"STN"
"591"	"adeno"
"592"	"adeno"
"593"	"STN"
"594"	"adeno"
"595"	"STN"
"596"	"adeno"
"597"	"STN"
"598"	"adeno"
"599"	"STN"
"600"	"STN"
"601"	"adeno"
"602"	"adeno"
"603"	"STN"
"604"	"STN"
"605"	"scc"
"606"	"scc"
"607"	"scc"
"608"	"scc"
"609"	"scc"
"610"	"scc"
"611"	"scc"
"612"	"scc"
"613"	"scc"
"614"	"scc"
"615"	"scc"
"616"	"scc"
"617"	"scc"
"618"	"scc"
"619"	"scc"
"620"	"scc"
"621"	"scc"
"622"	"scc"
"623"	"scc"
"624"	"scc"
"625"	"scc"
"626"	"scc"
"627"	"scc"
"628"	"scc"
"629"	"scc"
"630"	"scc"
"631"	"scc"
"632"	"scc"
"633"	"scc"
"634"	"scc"
"635"	"scc"
"636"	"scc"
"637"	"scc"
"638"	"scc"
"639"	"scc"
"640"	"scc"
"641"	"scc"
"642"	"scc"
"643"	"scc"
"644"	"scc"
"645"	"scc"
"646"	"scc"
"647"	"scc"
"648"	"scc"
"649"	"scc"
"650"	"scc"
"651"	"scc"
"652"	"scc"
"653"	"scc"
"654"	"scc"
"655"	"scc"
"656"	"scc"
"657"	"scc"
"658"	"adeno"
"659"	"adeno"
"660"	"adeno"
"661"	"adeno"
"662"	"adeno"
"663"	"adeno"
"664"	"adeno"
"665"	"adeno"
"666"	"adeno"
"667"	"adeno"
"668"	"adeno"
"669"	"adeno"
"670"	"adeno"
"671"	"adeno"
"672"	"adeno"
"673"	"adeno"
"674"	"adeno"
"675"	"adeno"
"676"	"adeno"
"677"	"adeno"
"678"	"adeno"
"679"	"adeno"
"680"	"adeno"
"681"	"adeno"
"682"	"adeno"
"683"	"adeno"
"684"	"adeno"
"685"	"adeno"
"686"	"adeno"
"687"	"adeno"
"688"	"adeno"
"689"	"adeno"
"690"	"adeno"
"691"	"adeno"
"692"	"adeno"
"693"	"adeno"
"694"	"adeno"
"695"	"adeno"
"696"	"adeno"
"697"	"adeno"
"698"	"adeno"
"699"	"adeno"
"700"	"adeno"
"701"	"adeno"
"702"	"adeno"
"703"	"adeno"
"704"	"adeno"
"705"	"adeno"
"706"	"adeno"
"707"	"adeno"
"708"	"adeno"
"709"	"adeno"
"710"	"adeno"
"711"	"adeno"
"712"	"adeno"
"713"	"adeno"
"714"	"STN"
"715"	"adeno"
"716"	"adeno"
"717"	"STN"
"718"	"STN"
"719"	"adeno"
"720"	"adeno"
"721"	"STN"
"722"	"adeno"
"723"	"STN"
"724"	"STN"
"725"	"STN"
"726"	"STN"
"727"	"STN"
"728"	"STN"
"729"	"STN"
"730"	"STN"
"731"	"STN"
"732"	"STN"
"733"	"STN"
"734"	"STN"
"735"	"STN"
"736"	"STN"
"737"	"adeno"
"738"	"adeno"
"739"	"adeno"
"740"	"adeno"
"741"	"adeno"
"742"	"adeno"
"743"	"adeno"
"744"	"adeno"
"745"	"adeno"
